ACCOUNT_ID,TOTAL_DEPOSITS,TOTAL_WITHDRAWALS,TXN_COUNT,ENDING_BALANCE
8028,2135671,2226874,9,7781959
8029,243859,2054211,6,635238
8030,4294912,1364120,13,4777884
8031,3045711,1306293,8,6493395
8032,2749748,3769045,11,4912606
8033,188625,2945201,8,5784569
8034,5149491,1199011,13,7394827
8035,1368495,1654889,5,8619610
8036,1261996,1243231,6,4327639
8037,4022767,1461200,9,7946509
8038,1419604,4361960,9,-130000
8039,1494151,1053231,7,2738268
8040,3751485,3148919,16,4341104
8041,947125,3224340,8,6701704
8042,1017444,1078763,5,9738751
8043,1423902,1270276,6,5779506
8044,3670318,2615232,13,5232630
8045,2527831,3427060,13,4991107
8046,53172,1057731,3,-995999
8047,5484991,2413026,12,12449208
8048,3111642,1090611,6,8436909
8049,4117104,1208269,10,9460075
8050,760972,933572,3,29127
8051,1015441,2481596,6,3322220
8052,1878769,1355374,5,6924233
8053,3837209,0,6,12591839
8054,3756882,58526,8,12751187
8055,490367,1666698,8,1146007
8056,4423200,2196393,10,2555462
8057,3311022,4363571,13,-618048
8058,2312212,1744662,6,4602775
8059,2384038,4402040,15,-1409702
8060,5760483,2016047,15,12045798
8061,5784448,3134665,16,12120629
8062,2670011,1654249,11,1099542
8063,540537,720291,2,4649669
8064,2737947,2336288,9,2184883
8065,4911113,1788243,11,5366159
8066,4269804,1223186,9,4254910
8067,3596568,3123021,11,7926045
8068,2690327,2909186,11,5959522
8069,3604294,2552718,15,6552024
8070,3206525,1857238,8,7765816
8071,1251461,2225451,6,-370194
8072,2171691,1823219,10,7760341
8073,1455714,4011911,9,2786903
8074,2262638,1179952,9,2127292
8075,223773,1644650,7,8397106
8076,5157880,2399060,15,9891269
8077,1687546,1553688,10,5778891
8078,2366923,710163,6,10127572
8079,4707975,2184852,13,5314271
8080,654877,2525080,7,6252111
8081,2652697,1886591,10,2692145
8082,3520417,430048,12,4840560
8083,3115640,1497698,8,7515046
8084,2074572,835253,8,8593251
8085,4455643,2327731,10,11636448
8086,3414150,2444736,16,4340251
8087,3365745,3873458,13,7692832
8088,5076806,2741679,13,11897982
8089,1494820,3402757,13,2281160
8090,2154481,1766738,8,6541054
8091,1036809,1581688,6,791925
8092,2341730,3024385,11,210011
8093,3901175,974801,8,12555428
8094,1877698,2488408,10,7152398
8095,3162579,3293938,15,3934168
8096,1658777,962505,7,8307642
8097,1048479,1198995,6,9254460
8098,353056,1221756,4,8474879
8099,834937,2077654,6,978052
8100,2142100,1888354,8,4182985
8101,1110482,2201935,7,8431013
8102,2321924,3297445,12,6828369
8103,2768465,1365151,8,1691153
8104,2748356,737847,7,4099133
8105,1931721,935193,5,10996148
8106,960938,347403,2,6981568
8107,2126339,2148495,9,1406904
8108,1191879,1927199,10,6377930
8109,1468174,865794,7,3981632
8110,4108675,539606,7,13019401
8111,3597809,433888,6,12015465
8112,2759108,3684148,15,7966682
8113,2280831,877687,7,3896770
8114,2318799,3231232,11,7338871
8115,2525410,2274674,9,7405135
8116,1332129,2097449,7,4418801
8117,5211865,4560266,16,720228
8118,2612123,1648885,13,10248061
8119,955000,5387655,12,5174235
8120,2868354,1651092,9,2335681
8121,3439860,140272,7,3633230
8122,2639330,3340912,11,8371851
8123,1754608,238057,4,8299787
8124,2374075,0,4,11683107
8125,2465673,3045141,13,641462
8126,3680734,1432804,11,4752187
8127,2049582,1751132,11,5118885
8128,1613205,3866458,9,3114345
8129,2871516,2346564,10,8898557
8130,4043208,504088,12,12363873
8131,829024,1562924,8,2622283
8132,2825885,810062,10,3955936
8133,1305132,1919209,7,-365697
8134,4248750,1184363,10,6854410
8135,1993382,2586286,10,6955300
8136,5038598,881735,11,7875041
8137,3566542,903881,7,7121282
8138,813127,515022,4,2899267
8139,2681910,3201123,10,2547157
8140,3493396,3836409,11,8671506
8141,4302983,2718485,11,2116368
8142,1972561,2478687,7,4998520
8143,1854234,1477352,7,1387822
8144,4574267,3178108,12,9875965
8145,4419942,605981,13,5211026
8146,3982066,1570721,12,3745949
8147,1903504,1968412,9,-43254
8148,2194774,2782814,9,4305395
8149,4272914,1718848,13,5831110
8150,2217631,2851357,10,8912134
8151,3335487,2171629,11,5429855
8152,1785367,3184274,9,243879
8153,2039262,2437569,10,411835
8154,625870,1740768,6,4717902
8155,1718887,1929815,7,5365594
8156,0,2159997,5,3272453
8157,1739164,4665595,14,-986825
8158,5852544,4323532,15,8998414
8159,1574938,3797696,9,-129524
8160,1332389,1362585,5,6886472
8161,3709520,2798324,10,10279814
8162,2404566,2208526,9,506536
8163,3814945,1474679,11,11275007
8164,4543766,2746010,14,5446532
8165,487031,1835581,8,4019337
8166,2304133,1937353,10,1720994
8167,2273489,2701843,7,6406777
8168,6104911,3261864,16,12168190
8169,6119583,3015629,22,6575713
8170,3790023,2453512,10,2542869
8171,911510,2376273,7,-1229455
8172,2321490,1117285,7,9380195
8173,2620649,3512904,12,-800921
8174,3763085,4448247,15,1044400
8175,1334650,2975094,11,-1392699
8176,1763294,406253,7,8115911
8177,3918879,1859507,11,6864086
8178,4291665,3156815,15,10337904
8179,3123221,1882933,12,2596303
8180,2487403,2954472,10,5975669
8181,328221,2524638,7,5753907
8182,3329124,2397275,10,7622789
8183,1487619,1754181,6,5085167
8184,1511671,2833143,12,5125161
8185,4980686,1242224,10,3970181
8186,1922066,2249997,9,3137325
8187,4497846,3328923,10,6228894
8188,705605,2838287,8,3931434
8189,2200847,647433,5,6149451
8190,1113330,3165997,9,2682303
8191,1269400,2649968,6,2326866
8192,4542049,4619301,15,6474150
8193,2387379,657897,7,11394628
8194,2758048,2014818,12,1906624
8195,1504705,2462172,12,3868137
8196,5790827,1446113,12,5567448
8197,503818,3105737,11,4239612
8198,1067208,3837272,10,3239869
8199,0,3968687,6,3685436
8200,2397522,1954218,8,1339877
8201,3622847,990765,8,3667994
8202,3033287,1930322,7,7484159
8203,1544184,0,3,11311010
8204,1506007,2229321,7,6329186
8205,2431085,2783912,9,6224773
8206,5208749,2275912,15,3597875
8207,2070329,0,4,3737385
8208,2522240,648519,11,9235190
8209,3187654,2049640,10,9137751
8210,1907444,3267835,11,1947210
8211,735937,1634124,7,5629590
8212,3306698,2797946,12,10156074
8213,2222026,2104865,8,3871825
8214,4650580,1983431,11,7812942
8215,2001136,1497470,7,4236834
8216,2788181,1895441,10,10139279
8217,804164,1659211,9,149229
8218,1966927,1440536,7,9320377
8219,4496269,2443980,11,10911115
8220,3624641,1621208,11,3924507
8221,94495,3805573,7,2920783
8222,1741006,4634575,11,4649719
8223,2311584,1809004,11,5123036
8224,3325888,1388258,10,11510310
8225,2336692,3550793,13,3200768
8226,3846062,4015075,15,2851287
8227,926641,1271707,6,-216820
8228,5684831,964069,12,9492552
8229,5778908,567898,11,8479230
8230,3192392,2267222,10,9957621
8231,2059510,1771191,8,7832787
8232,6428904,413542,14,7246815
8233,3907146,3143863,15,2291856
8234,1485285,340948,4,6643480
8235,2365578,3064847,10,7137149
8236,1882764,1101045,6,7429190
8237,1896756,3291671,12,4143762
8238,4525616,2962556,13,3004326
8239,2112641,1455033,7,2380803
8240,5113611,1584053,13,4218105
8241,0,1884101,4,4919252
8242,3155473,1030506,9,7331271
8243,2363600,1790276,8,5009620
8244,2224246,5579223,14,2192341
8245,2268973,1810971,7,10076044
8246,5014325,1173608,12,8242876
8247,1565557,2709601,10,7473235
8248,2686817,1978957,13,3750929
8249,3054224,993220,9,5633380
8250,4009540,1254066,11,8833126
8251,1139918,1533316,7,5858074
8252,3061702,2835638,9,375997
8253,2926165,1286621,9,5589294
8254,3211475,3341030,15,69332
8255,3927915,2838078,14,5005390
8256,588362,854540,5,3490548
8257,2101369,3141664,12,5819781
8258,3350008,2261524,13,7662169
8259,915473,3155284,12,1120781
8260,3111357,2012940,10,7872299
8261,413123,3576644,7,1973626
8262,4203963,2263957,11,6422797
8263,1519348,1208130,8,949438
8264,1839422,1623502,6,7040178
8265,1873569,2383480,10,1528867
8266,611513,4325101,11,-69245
8267,3353514,1461021,9,8976785
8268,2734708,4478246,13,7525991
8269,5017262,2093198,12,4429948
8270,2421003,3397509,11,5401197
8271,5558645,1046048,12,7006383
8272,1211318,4130848,9,-858570
8273,3087806,1913589,13,7300605
8274,3301751,3030595,11,3867329
8275,1770929,1597892,9,8395171
8276,6034000,1627398,15,10581788
8277,3283594,2719766,10,6938658
8278,1262086,3987016,9,-1969392
8279,1064406,1812991,9,6012939
8280,2589297,2319545,12,10143657
8281,1892550,2894010,8,785430
8282,2349741,2856852,10,8919024
8283,1039190,2583303,7,7057576
8284,4154389,814201,7,4143661
8285,7243989,4392603,19,7429457
8286,3574022,2596781,11,3471999
8287,2368682,3772516,12,5827648
8288,2908098,2349082,10,4199160
8289,2936673,3754869,12,657903
8290,4171578,2110915,14,8267653
8291,3066105,1482818,10,2928852
8292,1271276,2369752,10,5496256
8293,4075333,2933940,10,10958278
8294,5162303,2724371,16,7455579
8295,3104093,2563590,13,2838618
8296,2336865,590495,7,5991635
8297,1501900,3983098,13,-1252130
8298,3287030,1223498,8,7309597
8299,1834488,3760492,10,165739
8300,2253129,3001497,9,-318157
8301,2560711,2965171,10,9496495
8302,559980,1926218,7,522178
8303,2270914,2279916,10,669309
8304,3125134,3088623,12,8872588
8305,2172156,2072315,7,3587394
8306,3989484,1609504,12,9748006
8307,2226191,2204208,10,9863454
8308,3085861,1740844,11,5941819
8309,2060678,1809714,6,1103167
8310,3673333,2498434,15,10106100
8311,3824837,739880,11,4066595
8312,5158523,156006,11,9493854
8313,2771154,2024055,11,1371514
8314,2536584,1460235,7,4762425
8315,1952602,1537729,6,9513062
8316,3243367,4416951,14,1796615
8317,1156716,2487118,9,3014234
8318,6178289,1976825,17,6479074
8319,2576360,1723141,9,7152962
8320,3812631,1784472,11,8212851
8321,2445054,165342,7,8126712
8322,2590895,2882483,11,5902692
8323,3460298,3138146,11,1312723
8324,2086749,4167131,13,166809
8325,2951400,3649980,11,3606234
8326,5991443,4934191,19,8815862
8327,260725,3296387,6,1671700
8328,2301459,2565810,9,8775563
8329,7034898,2543986,17,11134913
8330,3448849,1227235,7,7077497
8331,971902,1227441,5,1270958
8332,2035092,664853,7,5201560
8333,3972270,1969516,10,3606513
8334,2537944,1500277,10,8962374
8335,2311327,3037090,10,6506648
8336,4274951,4758831,14,701184
8337,538950,998463,3,9061260
8338,2184643,3724331,11,3568575
8339,2118229,2171612,7,7326095
8340,2227409,1723246,5,7647335
8341,3838180,1442309,12,5628105
8342,6653303,2679729,16,10589143
8343,3015529,4825452,14,1703198
8344,1554652,2499985,9,4146063
8345,2662759,2779866,12,1341989
8346,2746811,1892252,12,3827011
8347,3285316,194578,8,7805849
8348,4049887,4980518,14,842043
8349,855452,1716775,7,-227183
8350,4650043,3280041,13,5991748
8351,861854,1021952,5,5563975
8352,5065247,5085679,16,5629451
8353,1582417,1493889,6,5737478
8354,1940578,1202586,5,3439360
8355,5068170,1955386,15,9387231
8356,2915618,1391090,10,2818878
8357,3458304,4325289,14,635436
8358,1238211,2657339,9,914220
8359,2511357,1488250,10,10764918
8360,2928683,1809769,12,3138903
8361,6292999,877861,13,14585942
8362,1101557,3557062,11,6106397
8363,3825464,773955,11,6281173
8364,1861691,1761546,10,7373475
8365,1187381,1562353,9,2692815
8366,2917240,947524,7,5360113
8367,1732489,1999750,10,2939887
8368,1832518,2962372,9,3114214
8369,1618288,4603447,10,6579167
8370,2610346,1760874,6,900336
8371,3651141,2621416,12,3701997
8372,2072144,1143573,6,6026081
8373,3687076,0,6,13024824
8374,4323350,1351218,9,7110755
8375,1746631,2440181,8,5157393
8376,5081134,3514433,14,7141616
8377,5477509,538513,10,10963282
8378,2481960,1729708,10,2647874
8379,1914505,423022,6,11367668
8380,1227225,4218174,12,3563920
8381,2640149,1181577,6,3843067
8382,2618831,3329133,13,8611848
8383,1314319,1731049,7,7458036
8384,1369892,2212515,7,7455516
8385,3743688,978260,6,4045299
8386,2899057,3770535,11,1562159
8387,3699338,3500964,15,5427263
8388,3744393,2056391,10,4959041
8389,4240646,2505373,11,4509572
8390,1724105,2772318,9,7636890
8391,2716917,2617934,9,8804110
8392,4149317,1849778,10,9814032
8393,2376977,1070261,9,11168754
8394,1446365,1426843,8,3120111
8395,3648950,1659242,9,7657564
8396,4668723,1554114,8,10222657
8397,2485829,2113706,9,3932023
8398,691587,1045423,5,5067005
8399,2239908,3799546,10,3486525
8400,4375233,2120480,13,5540606
8401,387002,1446720,3,4003075
8402,1512313,2836308,6,2988676
8403,1687980,6613895,13,-4674051
8404,3212947,2473662,13,10068161
8405,2125810,3285830,11,3385800
8406,1920948,1757043,12,8461053
8407,848581,3645351,10,6441112
8408,4423595,2594817,16,8153210
8409,869701,2970540,8,6633394
8410,2386126,935675,7,3002796
8411,4374439,609044,9,9954817
8412,5156141,2264471,11,12620389
8413,2670969,3014991,12,9118882
8414,1477217,1232526,5,9468253
8415,1993952,1105905,8,3869204
8416,4327320,2007526,12,2598800
8417,3154396,849529,7,3975942
8418,4615075,2490327,11,6920867
8419,1437293,2120313,6,3838805
8420,3553820,893987,6,10998891
8421,5715826,2968015,14,6531923
8422,2024864,1497979,6,6831218
8423,1122901,1376583,6,8529941
8424,4994980,3007386,15,2071245
8425,2119005,2732266,11,5958843
8426,1423524,939645,5,2292875
8427,3751983,4773036,13,2710250
8428,1864766,982472,6,7620455
8429,1747117,244063,6,3818381
8430,6055928,2543148,14,3678553
8431,3048547,3492417,15,4293314
8432,3532746,2961673,13,9653680
8433,3277453,2603902,11,5098780
8434,1953982,1004681,8,3851860
8435,1757511,1707448,8,3324086
8436,2632151,485435,8,6522049
8437,3234519,3255735,13,8578307
8438,4600022,442108,11,6209951
8439,3411147,4084228,13,-530675
8440,3986880,434471,10,8230507
8441,3206124,1349128,9,6745289
8442,4022492,3591398,13,6620538
8443,3296915,2010185,10,7061016
8444,3734131,4164477,11,4386865
8445,707710,487990,5,5790560
8446,3921869,2779049,13,4373197
8447,2191856,1521534,8,2558721
8448,2241179,724510,6,3088064
8449,3541202,2965007,10,5270374
8450,2429212,2957498,12,9237507
8451,2245128,3085688,10,1342453
8452,3663841,2298585,11,8288277
8453,3383058,1736758,10,2706669
8454,2129662,4575693,13,-2133777
8455,2154838,649072,7,5006768
8456,3195683,1902474,11,6448237
8457,4116614,4396208,13,1268148
8458,989773,5163773,10,1287235
8459,2101003,2837064,10,9010305
8460,2668020,3530503,11,3955234
8461,309104,3263067,11,601415
8462,3056368,2898908,13,7862787
8463,2385879,1950293,8,3359807
8464,1984054,1884228,10,8970939
8465,5439731,2479244,13,4445725
8466,1093897,2326907,7,828366
8467,377608,2113633,4,5231725
8468,2811654,2940985,11,2488224
8469,2082173,1935494,8,4171232
8470,4342785,5647043,20,3972868
8471,1579153,2663770,9,911265
8472,3530345,3560000,12,9292058
8473,5870150,1068483,12,6511536
8474,1390789,2841465,10,5961414
8475,2063597,3244484,10,-1164616
8476,333108,341426,3,2749580
8477,2628254,2531209,12,9860744
8478,3164332,391179,9,12346102
8479,1728006,1544153,9,7368302
8480,2192168,2211644,10,3465903
8481,2471569,5230139,16,6505589
8482,1548713,156955,6,4616617
8483,2749592,1508253,11,9458928
8484,2144188,4619523,10,-972340
8485,4159782,575808,12,10614870
8486,2004812,3023745,11,8614105
8487,2310922,1328152,10,1916536
8488,1896820,1556029,8,5643787
8489,2519071,1907883,8,10207960
8490,888721,3890414,9,3911236
8491,2072651,3559688,10,3108289
8492,3385080,2702854,12,3520469
8493,2767047,2095100,11,1554635
8494,2282176,696496,9,1941740
8495,1112155,2581378,8,711203
8496,1475077,3822368,9,370224
8497,1690245,1905537,7,7797792
8498,1864680,3308888,11,2457777
8499,3836804,1596873,9,3105803
8500,1467363,700684,3,6910963
8501,2151609,2662654,9,8238078
8502,1631527,2492704,10,3203871
8503,5009438,1383375,11,6959555
8504,4751818,4519509,18,8921832
8505,1439040,425848,8,7280586
8506,2790570,1481922,10,10980685
8507,3530813,3362635,14,6773005
8508,1913836,1341097,6,1083387
8509,2416029,846045,8,8420163
8510,6817269,2044556,16,8389554
8511,2612011,2091541,12,1342429
8512,1928008,1773408,8,1433803
8513,771927,2796264,9,7180677
8514,1188155,4188053,14,5343585
8515,5233347,2590096,14,12584221
8516,2254311,1911741,10,10219476
8517,2165300,2111964,10,403070
8518,2809510,4296415,14,4568366
8519,994140,1613707,8,7833211
8520,2665751,3333984,13,8966356
8521,3784186,5647244,16,3852998
8522,1444686,3511984,10,-38194
8523,2596916,2578812,14,1665187
8524,2040116,1542454,9,9200910
8525,2380306,1067709,10,6391805
8526,2331360,2127349,8,3123396
8527,3738836,3702859,17,6958113
8528,0,2067060,6,708489
8529,890780,5820195,14,3611774
8530,2158313,3797090,10,5762556
8531,1761380,1702699,10,593954
8532,1790655,4551495,11,-2492104
8533,4784249,2774561,16,6740346
8534,1862840,2081320,10,9411993
8535,4746282,1503712,13,3679685
8536,3503889,1829147,10,11639646
8537,4222675,4080724,13,3516488
8538,3687512,4636408,16,-649185
8539,4895080,2070013,15,12678561
8540,2286537,3003986,11,962026
8541,3346229,2069078,8,3003717
8542,2031080,2450934,7,5022459
8543,4990596,2028794,11,3493257
8544,3737750,3634365,13,1190641
8545,2991848,872779,10,6892335
8546,1543591,1114685,5,4466046
8547,2414816,3177,7,2458371
8548,2473838,846901,8,8746923
8549,3681358,1799612,11,5214364
8550,3654014,1739762,10,7183111
8551,1922452,807562,10,7619218
8552,3619367,1440694,10,5115542
8553,3090234,3472089,9,5289001
8554,1922873,1267206,7,5994391
8555,2904828,2582394,11,3609335
8556,1546722,949899,3,5094301
8557,3080411,1170014,7,6242687
8558,4293487,643686,12,3719730
8559,2161065,2203144,9,9666951
8560,1802645,2183568,6,2838395
8561,2638692,2127893,9,3494232
8562,1834188,2660773,12,8741010
8563,1703830,2826773,10,-561773
8564,3626119,1222423,8,2568400
8565,2126641,2539177,10,4393352
8566,3023867,780545,10,7193369
8567,1849105,3920627,9,1802537
8568,6118156,1133838,17,13551142
8569,2568502,1734652,9,2325679
8570,2394062,3153320,15,4198968
8571,2303088,1653331,8,8873345
8572,1965146,3323313,8,4125322
8573,3614778,2012181,8,7681200
8574,2495858,465339,8,2298290
8575,2506552,1058934,7,9279246
8576,2230331,2239850,9,7596783
8577,4516452,316808,9,13637241
8578,1072610,1220947,7,1851498
8579,3681998,887600,8,11534740
8580,2798426,1693283,11,8467812
8581,1549389,1730017,6,9037660
8582,3590127,567912,9,10039871
8583,1229704,5067843,12,409923
8584,474741,1895418,10,3090230
8585,197039,798150,5,-97904
8586,3618901,1435961,10,2961673
8587,3296770,2214682,10,6841441
8588,1126905,1132792,4,6057512
8589,3806315,3111828,16,6577173
8590,709811,1465603,6,4854821
8591,1576506,0,4,11312127
8592,3467034,2646337,13,6906654
8593,1215307,3524095,10,5135974
8594,3768462,2572126,12,9146045
8595,4213164,733006,9,3608936
8596,6133697,2498362,16,7656056
8597,3106697,2174853,12,4064557
8598,1179667,1997565,10,8358158
8599,2035159,1737929,10,9171876
8600,2165410,1005292,8,9547343
8601,1759642,2619611,11,397750
8602,4021221,1093245,10,5491082
8603,2641936,1694330,10,6053524
8604,4029295,3957934,12,8523603
8605,3950095,2032212,10,3705438
8606,548335,681515,5,2307848
8607,6263958,2479463,17,11523055
8608,2592515,1392644,7,5380782
8609,3082379,1415205,12,6691835
8610,5303169,2705597,16,7850122
8611,2765742,3829906,15,-410019
8612,1112067,2204912,7,1600981
8613,502547,2271923,6,7901104
8614,1313001,1731701,5,6470287
8615,1996544,0,5,10504560
8616,4301237,470939,8,9665634
8617,700394,3177154,11,6546999
8618,1092693,2670502,10,-1267336
8619,867180,530254,6,1687096
8620,2946514,3604235,12,2894101
8621,2052354,3715385,9,4175408
8622,1572447,3722139,11,4029101
8623,3424320,787636,9,4004819
8624,1423792,1674955,8,1716037
8625,1859326,1389894,9,6261133
8626,5225581,1550960,11,11214841
8627,2371448,0,4,6412518
8628,815052,3374323,7,3502910
8629,1480380,3586587,10,2983023
8630,2835186,298039,7,4397969
8631,2504077,457176,8,7044421
8632,3118323,3150200,11,1080121
8633,1809894,1706773,6,650708
8634,1802746,2451841,8,6894268
8635,2318395,3415670,11,6682707
8636,770720,1018585,5,8056617
8637,2137453,2461704,8,1152645
8638,2853476,834209,7,6703926
8639,1606601,1175831,7,3271882
8640,4441898,5018737,17,7495672
8641,3611254,1220089,9,7210890
8642,2018656,1009097,7,6008346
8643,508575,2105822,7,1423561
8644,5193308,1197580,14,4337623
8645,953110,3246543,7,4120988
8646,614555,0,2,4319047
8647,2612311,1274182,10,4027839
8648,3372582,2087096,13,4934044
8649,2837144,1746498,8,4171825
8650,1060687,1469874,8,4887516
8651,3123920,2290085,12,1711245
8652,4968030,4402687,17,1412697
8653,1776971,2867330,13,5885566
8654,4231292,3271378,12,9356181
8655,488365,1860658,6,864345
8656,3333058,831500,9,8160182
8657,2778621,585526,6,9879607
8658,753184,1760397,6,55283
8659,2754152,1338402,7,11080497
8660,1594999,3399247,11,6936733
8661,2106576,2034926,7,10051575
8662,2900692,1571656,9,3653242
8663,1922463,1838518,6,3684793
8664,3089888,1846061,8,6964486
8665,139209,3399320,10,-1686395
8666,1853593,3028575,10,3420591
8667,2924904,1388752,10,11327234
8668,2924585,2557109,8,10150482
8669,2127839,2948078,10,5905117
8670,2058240,1137590,8,1256642
8671,6325077,1849703,14,8132729
8672,1646890,0,3,2345506
8673,6337316,1445096,16,12804611
8674,2505287,1295140,7,3560902
8675,3513634,4511776,12,4162046
8676,3153156,3896364,11,8164363
8677,1557375,2133232,6,5814861
8678,5111978,53643,10,14702132
8679,4038818,2088915,14,6952850
8680,1258954,3669751,11,-2164973
8681,5217623,2824967,15,9681294
8682,3236498,2413366,12,2753829
8683,4058963,576027,14,10776218
8684,2429061,1698955,8,9074946
8685,3245446,2196592,10,3330559
8686,6094730,3148019,17,4623157
8687,3747647,4816278,12,1386519
8688,2581738,3562269,12,6863648
8689,2207476,1292674,7,10750868
8690,2577302,3115767,9,825735
8691,2277678,160690,8,9331475
8692,2642916,1160428,8,9932957
8693,2184891,4988998,12,4933144
8694,2747473,3377708,14,8862736
8695,1906671,3337144,11,4381877
8696,5634083,4621,11,8878976
8697,3083095,4151689,17,6763269
8698,2492426,3241892,11,2420594
8699,2328883,1158893,5,2825153
8700,3648425,5187054,16,1025212
8701,1993635,1166320,7,9765032
8702,3020507,1140880,9,11270458
8703,2458318,2817380,10,5044538
8704,1575772,3322844,9,6219770
8705,1657507,4411889,11,629061
8706,2869376,1088916,9,6887805
8707,1513097,1970111,8,7614853
8708,5175993,1375411,11,13486812
8709,2580392,1712929,8,4046052
8710,1543911,3617981,10,6343876
8711,4026890,1536434,9,6236776
8712,2981624,1553858,9,6489646
8713,3032277,1678214,9,7704238
8714,2413893,1456972,8,1389351
8715,2547185,2513170,9,8582032
8716,924693,3962781,9,1992139
8717,1919724,1372690,7,3552135
8718,4928774,2458645,15,6879959
8719,1478146,4156308,12,3666666
8720,2434918,882822,9,6648987
8721,936480,2099309,6,-152887
8722,1317983,1725932,6,5179672
8723,2535602,3733115,10,3336364
8724,4049912,2894286,14,6560321
8725,3565038,1147296,11,5395954
8726,2256359,3366070,13,-57208
8727,4055673,483628,7,11819896
8728,66786,1648433,6,1690343
8729,1927203,2673986,10,8628963
8730,4699137,3082395,15,8075026
8731,2594687,2455031,8,3138040
8732,2159148,1898043,8,9630652
8733,700058,1392892,4,-673791
8734,5609964,3420418,15,10413348
8735,2728740,445414,5,2591685
8736,1449267,3405596,8,-1270979
8737,2374498,2625213,11,132731
8738,3195957,1387461,10,9940167
8739,3782844,3291653,14,6974235
8740,2645744,956363,9,11596874
8741,4333405,2278195,12,3064335
8742,2555954,3212378,10,6996030
8743,2893567,2537232,11,822540
8744,2075601,2173132,8,9488508
8745,1071961,1251155,5,9445709
8746,4729795,937103,12,5273765
8747,2006026,3402449,12,603554
8748,3735220,849114,9,9336223
8749,6605839,298373,13,10964640
8750,1689014,3667973,7,1271660
8751,3860833,2208348,13,8550966
8752,3542120,4388778,17,6789048
8753,2441299,2767439,10,5232561
8754,2406744,2364761,10,2757584
8755,1196439,2381384,6,-578472
8756,4811890,1133246,12,12793419
8757,4632775,3062930,16,10276841
8758,3870728,3865114,16,4055906
8759,1319654,3963413,11,5873697
8760,2831158,753974,11,4696668
8761,2126542,1107847,9,10790801
8762,2953095,1029516,10,3679106
8763,3266941,2579509,14,7852068
8764,2613630,1827749,10,3555265
8765,115592,3749707,6,-137280
8766,2167907,1063861,7,6089649
8767,1558112,5587613,10,-1812354
8768,3388481,916668,11,10177504
8769,3518206,611423,8,8611425
8770,804113,2609277,7,7925180
8771,1421041,1532479,7,3765107
8772,3159806,4185039,14,-564079
8773,3664850,3259444,13,9903820
8774,3583511,3005962,12,8722858
8775,1775794,5075746,13,3332069
8776,3971385,1844233,9,6974083
8777,3054057,2226081,13,7527817
8778,3801417,1265956,13,5345518
8779,449258,2488444,7,-517526
8780,3200021,845087,8,8182075
8781,2707988,645529,6,5755322
8782,5295408,260779,11,7419991
8783,1393825,32554,4,10618599
8784,3851883,1237593,9,6293807
8785,2225021,2584208,12,5004138
8786,4430890,2503435,13,5210317
8787,1600324,5125025,14,4570663
8788,4109535,643859,10,9200946
8789,3261689,4581190,12,1385024
8790,2754342,1884373,8,6358800
8791,3594862,3488208,14,2771614
8792,2118601,1096502,8,5485104
8793,2745134,2285598,9,1530810
8794,3804184,4618420,14,731955
8795,1326116,3363702,10,-277323
8796,1709565,1265584,7,1222081
8797,4209973,1655671,15,9220666
8798,3488654,1800036,12,8805683
8799,4947138,1618533,12,9184145
8800,765976,3721219,6,5400488
8801,5646898,155186,10,6695766
8802,3097004,454650,8,10331018
8803,1966893,1149360,9,5986538
8804,1519374,4476385,13,2939046
8805,1441368,3515842,8,1657506
8806,1041746,2798604,7,5878146
8807,3420922,3574399,13,3498165
8808,585638,1568179,5,-106984
8809,527191,711085,5,1971867
8810,2320431,2905668,11,6758525
8811,5247766,2478800,13,7089081
8812,2270034,698205,5,6810184
8813,2352687,362635,5,3859224
8814,4274452,559968,14,12235908
8815,1818285,3062784,9,1980212
8816,2907269,2814357,10,3658739
8817,6290757,4611330,19,2294848
8818,2503286,780554,7,4838481
8819,4223381,2006443,12,6240752
8820,2974667,2101846,11,4477240
8821,3553859,399402,8,8148349
8822,2927086,1916265,10,8440864
8823,2374562,966510,8,4764664
8824,4033308,344490,6,5320518
8825,647027,1708703,8,838773
8826,3898924,3851130,15,6480462
8827,2166479,1478109,8,2655042
8828,1373267,4441578,14,6369924
8829,2324294,2205281,8,7794882
8830,3187286,1788438,11,3362514
8831,1281404,2168969,9,1325758
8832,2205972,1452958,10,1965909
8833,1687032,3033754,10,5787033
8834,4520208,2489042,13,7762831
8835,3398618,2018210,9,1578363
8836,2675659,1355584,8,2458905
8837,1752026,3621013,11,4345709
8838,5680207,1583763,15,4256589
8839,1719811,55114,4,4103517
8840,2938290,2113172,10,10149990
8841,1821527,2496172,7,2339016
8842,923005,1473444,6,7830302
8843,2152904,1290739,8,4334408
8844,1239178,1483590,6,1551895
8845,2860904,1465858,9,10877326
8846,46103,1605087,4,3524169
8847,1533138,2834860,11,1330932
8848,1618590,3245949,7,3053138
8849,4074255,2175327,11,8406552
8850,127879,4298255,10,3548557
8851,0,2485182,3,944206
8852,2409977,1386747,8,8737649
8853,3296621,1008094,11,11553034
8854,4901816,809605,10,8219313
8855,1044398,5121420,12,3949715
8856,1746504,4209546,11,3779060
8857,1722498,2423050,8,5185678
8858,1449297,2293368,9,85381
8859,2626883,2380230,10,2881368
8860,2745134,2722906,9,2909257
8861,2132323,3639967,12,6268656
8862,1781575,1217318,5,8692814
